ARKK
as of 01/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.11%	1,770,951	$775,800,504.57
ROKU	ROKU INC	5.68%	3,649,712	$396,796,688.64
CRSP	CRISPR THERAPEUTICS AG	5.48%	7,115,159	$382,582,099.43
COIN	COINBASE GLOBAL INC -CLASS A	5.24%	1,546,847	$365,875,720.91
SHOP	SHOPIFY INC - CLASS A	4.91%	2,183,005	$343,168,386.00
TEM	TEMPUS AI INC	4.53%	5,075,821	$316,528,197.56
HOOD	ROBINHOOD MARKETS INC - A	4.42%	2,681,946	$308,986,998.66
AMD	ADVANCED MICRO DEVICES	3.59%	1,120,581	$250,416,236.07
PLTR	PALANTIR TECHNOLOGIES INC-A	3.54%	1,472,491	$247,172,339.26
RBLX	ROBLOX CORP -CLASS A	3.42%	2,953,718	$239,103,472.10
BEAM	BEAM THERAPEUTICS INC	3.36%	8,637,397	$234,418,954.58
TER	TERADYNE INC	3.06%	1,029,155	$213,611,411.80
CRCL	CIRCLE INTERNET GROUP INC	2.92%	2,446,912	$204,243,744.64
BMNR	BITMINE IMMERSION TECHNOLOGI	2.60%	5,826,555	$181,730,250.45
ACHR	ARCHER AVIATION INC-A	2.23%	19,186,423	$155,985,618.99
TWST	TWIST BIOSCIENCE CORP	2.02%	4,363,022	$141,318,282.58
ILMN	ILLUMINA INC	1.83%	953,909	$128,157,674.15
TXG	10X GENOMICS INC-CLASS A	1.80%	7,566,418	$125,753,867.16
AMZN	AMAZON.COM INC	1.69%	519,852	$117,746,478.00
BLSH	BULLISH	1.68%	2,991,083	$117,429,918.58
NVDA	NVIDIA CORP	1.54%	568,167	$107,298,337.95
VCYT	VERACYTE INC	1.48%	2,431,097	$103,054,201.83
XYZ	BLOCK INC	1.45%	1,558,301	$101,523,310.15
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.40%	305,595	$97,671,217.95
NTRA	NATERA INC	1.35%	412,458	$94,386,888.72
DKNG UW	DRAFTKINGS INC-CL A	1.28%	2,507,152	$89,405,040.32
CRWV	COREWEAVE INC-CL A	1.24%	1,087,714	$86,277,474.48
BIDU	BAIDU INC - SPON ADR	1.23%	570,528	$85,750,358.40
DE	DEERE & CO	1.23%	183,650	$85,727,820.00
RXRX	RECURSION PHARMACEUTICALS-A	1.21%	20,190,731	$84,801,070.20
META	META PLATFORMS INC-CLASS A	1.20%	128,409	$83,518,497.69
NTLA	INTELLIA THERAPEUTICS INC	1.16%	8,821,151	$81,242,800.71
TTD	TRADE DESK INC/THE -CLASS A	1.06%	1,957,584	$73,761,765.12
BWXT	BWX TECHNOLOGIES INC	1.05%	402,126	$73,126,613.10
ABNB	AIRBNB INC-CLASS A	1.04%	546,292	$72,662,298.92
PD	PAGERDUTY INC	1.03%	5,792,888	$71,773,882.32
KTOS	KRATOS DEFENSE & SECURITY	1.01%	890,583	$70,614,326.07
SOFI	SOFI TECHNOLOGIES INC	0.89%	2,266,718	$62,244,076.28
BABA	ALIBABA GROUP HOLDING-SP ADR	0.79%	353,393	$55,037,425.82
WGS	GENEDX HOLDINGS CORP	0.66%	346,181	$45,799,746.30
PACB	PACIFIC BIOSCIENCES OF CALIF	0.55%	21,011,452	$38,661,071.68
GOOG	ALPHABET INC-CL C	0.47%	103,590	$32,663,998.80
CERS	CERUS CORP	0.27%	9,530,929	$18,775,930.13
SLMT	BRERA HOLDINGS PLC-CL B	0.18%	6,222,479	$12,444,958.00

--------------------------

ARKQ
as of 01/05/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	11.31%	464,428	$203,451,973.96
TER	TERADYNE INC	9.66%	836,748	$173,675,414.88
KTOS	KRATOS DEFENSE & SECURITY	7.36%	1,670,085	$132,421,039.65
RKLB UQ	ROCKET LAB	5.84%	1,381,167	$104,954,880.33
PLTR	PALANTIR TECHNOLOGIES INC-A	4.88%	522,561	$87,717,089.46
AMD	ADVANCED MICRO DEVICES	4.33%	348,500	$77,879,295.00
ACHR	ARCHER AVIATION INC-A	3.96%	8,758,545	$71,206,970.85
AVAV	AEROVIRONMENT INC	3.73%	261,852	$67,083,863.88
DE	DEERE & CO	3.47%	133,664	$62,394,355.20
TRMB	TRIMBLE INC	3.02%	693,613	$54,330,706.29
LHX	L3HARRIS TECHNOLOGIES INC	2.68%	158,183	$48,163,559.84
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.66%	149,586	$47,809,181.46
AMZN	AMAZON.COM INC	2.54%	202,035	$45,760,927.50
GOOG	ALPHABET INC-CL C	2.44%	138,964	$43,818,128.48
NVDA	NVIDIA CORP	2.34%	222,649	$42,047,263.65
BIDU	BAIDU INC - SPON ADR	2.17%	259,617	$39,020,435.10
SYM UQ	SYMBOTIC INC	1.88%	522,076	$33,867,070.12
IRDM	IRIDIUM COMMUNICATIONS INC	1.75%	1,770,011	$31,435,395.36
CCJ	CAMECO CORP	1.74%	316,915	$31,235,142.40
LUNR	INTUITIVE MACHINES INC	1.73%	1,739,141	$31,095,841.08
BWXT	BWX TECHNOLOGIES INC	1.72%	170,084	$30,929,775.40
JOBY	JOBY AVIATION INC	1.56%	1,949,297	$27,991,904.92
KMTUY	KOMATSU LTD -SPONS ADR	1.50%	844,735	$26,997,730.60
ISRG	INTUITIVE SURGICAL INC	1.43%	45,615	$25,634,717.70
