ARKK
as of 05/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.73%	1,629,649	$694,246,770.49
AMD	ADVANCED MICRO DEVICES	5.33%	737,916	$344,983,109.16
CRCL	CIRCLE INTERNET GROUP INC	4.77%	2,730,117	$308,830,835.04
CRSP	CRISPR THERAPEUTICS AG	4.73%	6,078,287	$306,102,533.32
TEM	TEMPUS AI INC-CL A	4.68%	6,557,114	$302,807,524.52
ROKU	ROKU INC	4.30%	2,217,647	$278,425,580.85
HOOD	ROBINHOOD MARKETS INC - A	4.29%	3,769,985	$277,621,695.40
COIN	COINBASE GLOBAL INC -CLASS A	4.12%	1,439,653	$266,321,408.47
SHOP	SHOPIFY INC - CLASS A	4.05%	2,544,017	$262,033,751.00
PLTR	PALANTIR TECHNOLOGIES INC-A	3.04%	1,438,585	$196,913,514.80
TWST	TWIST BIOSCIENCE CORP	2.90%	3,096,648	$187,563,969.36
BEAM	BEAM THERAPEUTICS INC	2.85%	6,442,829	$184,522,622.56
RBLX	ROBLOX CORP -CLASS A	2.81%	3,772,956	$181,705,560.96
AMZN	AMAZON.COM INC	2.66%	645,016	$171,780,661.12
CRWV	COREWEAVE INC-CL A	2.54%	1,557,172	$164,266,074.28
TXG	10X GENOMICS INC-CLASS A	2.45%	6,687,635	$158,363,196.80
NTLA	INTELLIA THERAPEUTICS INC	2.34%	11,989,776	$151,071,177.60
BLSH	BULLISH	2.29%	4,202,663	$147,849,684.34
BMNR	BITMINE IMMERSION TECHNOLOGI	1.77%	6,052,523	$114,271,634.24
ACHR	ARCHER AVIATION INC-A	1.70%	17,288,399	$109,954,217.64
XYZ	BLOCK INC	1.46%	1,390,563	$94,669,529.04
GOOG	ALPHABET INC-CL C	1.45%	247,038	$93,721,276.44
ILMN	ILLUMINA INC	1.35%	605,334	$87,416,282.94
NVDA	NVIDIA CORP	1.27%	380,177	$81,863,513.41
TER	TERADYNE INC	1.26%	227,405	$81,511,048.20
NTRA	NATERA INC	1.25%	397,041	$80,674,760.79
VCYT	VERACYTE INC	1.21%	1,734,442	$78,101,923.26
AVGO	BROADCOM INC	1.14%	178,286	$73,835,364.04
XE	X-ENERGY INC	1.13%	2,579,254	$73,044,473.28
DE	DEERE & CO	1.08%	131,910	$69,800,176.50
BIDU	BAIDU INC - SPON ADR	1.03%	522,541	$66,775,514.39
CBRS	CEREBRAS SYSTEMS INC - A	1.01%	253,546	$65,105,541.88
RXRX	RECURSION PHARMACEUTICALS-A	1.00%	21,416,599	$64,463,962.99
TSM	TAIWAN SEMICONDUCTOR-SP ADR	0.94%	150,583	$60,913,835.16
BWXT	BWX TECHNOLOGIES INC	0.93%	296,133	$60,088,347.03
KTOS	KRATOS DEFENSE & SECURITY	0.93%	1,065,091	$59,836,812.38
BABA	ALIBABA GROUP HOLDING-SP ADR	0.89%	444,966	$57,845,580.00
WGS	GENEDX HOLDINGS CORP	0.74%	1,013,413	$47,944,569.03
FIG	FIGMA INC-CL A	0.61%	1,728,468	$39,253,508.28
META	META PLATFORMS INC-CLASS A	0.59%	62,810	$38,330,430.60
SOFI	SOFI TECHNOLOGIES INC	0.52%	2,144,702	$33,500,245.24
CERS	CERUS CORP	0.40%	9,501,935	$25,750,243.85
PACB	PACIFIC BIOSCIENCES OF CALIF	0.27%	14,518,076	$17,712,052.72

--------------------------

ARKQ
as of 05/26/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.40%	558,808	$238,057,796.08
AMD	ADVANCED MICRO DEVICES	7.90%	386,871	$180,866,061.21
TER	TERADYNE INC	7.52%	480,467	$172,218,591.48
RKLB UQ	ROCKET LAB	6.60%	1,112,765	$151,068,976.40
KTOS	KRATOS DEFENSE & SECURITY	4.90%	1,998,455	$112,273,201.90
GOOG	ALPHABET INC-CL C	4.35%	262,531	$99,599,010.78
PLTR	PALANTIR TECHNOLOGIES INC-A	3.55%	593,134	$81,188,181.92
DE	DEERE & CO	3.48%	150,529	$79,652,420.35
AMZN	AMAZON.COM INC	3.14%	269,850	$71,866,452.00
LUNR	INTUITIVE MACHINES INC	3.00%	1,794,209	$68,646,436.34
ACHR	ARCHER AVIATION INC-A	2.99%	10,753,210	$68,390,415.60
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.92%	165,330	$66,879,291.60
LHX	L3HARRIS TECHNOLOGIES INC	2.87%	210,765	$65,754,464.70
AVAV	AEROVIRONMENT INC	2.48%	326,113	$56,818,667.99
NVDA	NVIDIA CORP	2.31%	246,073	$52,986,899.09
CAT	CATERPILLAR INC	2.17%	56,342	$49,574,762.38
TRMB	TRIMBLE INC	1.89%	766,605	$43,190,525.70
IRDM	IRIDIUM COMMUNICATIONS INC	1.86%	871,181	$42,548,480.04
BIDU	BAIDU INC - SPON ADR	1.79%	320,210	$40,919,635.90
AUR	AURORA INNOVATION INC	1.68%	5,446,359	$38,505,758.13
JOBY	JOBY AVIATION INC	1.66%	3,485,126	$38,057,575.92
SYM UQ	SYMBOTIC INC	1.63%	690,304	$37,297,125.12
KMTUY	KOMATSU LTD -SPONS ADR	1.60%	933,631	$36,645,016.75
BWXT	BWX TECHNOLOGIES INC	1.59%	179,007	$36,322,310.37
CCJ	CAMECO CORP	1.56%	341,489	$35,770,972.75
AVGO	BROADCOM INC	1.46%	80,747	$33,440,562.58
ESLT	ELBIT SYSTEMS LTD	1.38%	41,267	$31,685,627.94
ISRG	INTUITIVE SURGICAL INC	1.20%	62,627	$27,436,888.70
WRD	WERIDE INC-ADR	1.12%	3,495,319	$25,655,641.46
OKLO	OKLO INC	1.08%	374,485	$24,671,071.80
XE	X-ENERGY INC	1.08%	876,650	$24,826,728.00
