ARKK
as of 02/03/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.75%	1,687,826	$711,941,885.06
CRSP	CRISPR THERAPEUTICS AG	5.67%	7,324,538	$375,822,044.78
ROKU	ROKU INC	5.04%	3,472,649	$333,999,380.82
TEM	TEMPUS AI INC	4.81%	5,437,877	$318,387,698.35
COIN	COINBASE GLOBAL INC -CLASS A	4.49%	1,584,993	$297,756,784.98
SHOP	SHOPIFY INC - CLASS A	4.31%	2,159,796	$285,525,031.20
AMD	ADVANCED MICRO DEVICES	4.17%	1,121,209	$276,120,140.43
HOOD	ROBINHOOD MARKETS INC - A	3.96%	2,918,527	$262,404,762.57
BEAM	BEAM THERAPEUTICS INC	3.60%	8,536,119	$238,328,442.48
TER	TERADYNE INC	3.54%	940,148	$234,595,130.44
PLTR	PALANTIR TECHNOLOGIES INC-A	3.29%	1,473,316	$217,697,172.16
RBLX	ROBLOX CORP -CLASS A	3.17%	3,114,929	$210,195,408.92
TWST	TWIST BIOSCIENCE CORP	2.96%	4,192,578	$196,254,576.18
CRCL	CIRCLE INTERNET GROUP INC	2.39%	2,687,297	$158,174,301.42
TXG	10X GENOMICS INC-CLASS A	2.18%	7,244,970	$144,537,151.50
BMNR	BITMINE IMMERSION TECHNOLOGI	2.10%	6,104,180	$139,175,304.00
ACHR	ARCHER AVIATION INC-A	2.04%	19,197,183	$135,340,140.15
AMZN	AMAZON.COM INC	1.91%	520,143	$126,373,943.28
NTLA	INTELLIA THERAPEUTICS INC	1.77%	8,979,868	$117,277,076.08
CRWV	COREWEAVE INC-CL A	1.62%	1,208,727	$107,504,179.38
NVDA	NVIDIA CORP	1.59%	568,485	$105,516,500.85
TSM	TAIWAN SEMICONDUCTOR-SP ADR	1.58%	305,766	$104,376,281.76
DE	DEERE & CO	1.48%	183,753	$97,802,534.25
ILMN	ILLUMINA INC	1.48%	694,039	$97,949,724.07
BLSH	BULLISH	1.45%	3,346,199	$96,270,145.23
XYZ	BLOCK INC	1.42%	1,559,174	$94,174,109.60
NTRA	NATERA INC	1.39%	397,068	$91,762,414.80
BIDU	BAIDU INC - SPON ADR	1.28%	570,847	$84,810,738.79
RXRX	RECURSION PHARMACEUTICALS-A	1.27%	20,202,055	$84,444,589.90
BWXT	BWX TECHNOLOGIES INC	1.25%	402,351	$82,900,400.04
VCYT	VERACYTE INC	1.23%	2,128,236	$81,213,485.76
KTOS	KRATOS DEFENSE & SECURITY	1.20%	826,238	$79,451,046.08
META	META PLATFORMS INC-CLASS A	1.19%	111,334	$78,647,450.94
ABNB	AIRBNB INC-CLASS A	1.08%	546,598	$71,773,783.38
DKNG UW	DRAFTKINGS INC-CL A	1.04%	2,508,558	$68,784,660.36
WGS	GENEDX HOLDINGS CORP	0.92%	615,075	$60,898,575.75
BABA	ALIBABA GROUP HOLDING-SP ADR	0.90%	353,591	$59,541,188.49
AVGO	BROADCOM INC	0.90%	179,209	$59,337,891.99
PD	PAGERDUTY INC	0.85%	5,394,783	$55,997,847.54
SOFI	SOFI TECHNOLOGIES INC	0.76%	2,267,989	$50,077,197.12
PACB	PACIFIC BIOSCIENCES OF CALIF	0.65%	21,023,236	$43,307,866.16
GOOG	ALPHABET INC-CL C	0.54%	103,648	$35,748,195.20
CERS	CERUS CORP	0.33%	9,536,274	$22,124,155.68
TTD	TRADE DESK INC/THE -CLASS A	0.21%	466,885	$13,889,828.75
SLMT	BRERA HOLDINGS PLC-CL B	0.13%	6,301,563	$8,570,125.68

--------------------------

ARKQ
as of 02/03/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	10.53%	505,657	$213,291,179.17
TER	TERADYNE INC	9.53%	774,123	$193,166,912.19
KTOS	KRATOS DEFENSE & SECURITY	7.74%	1,630,491	$156,788,014.56
RKLB UQ	ROCKET LAB	5.01%	1,369,075	$101,516,911.25
AMD	ADVANCED MICRO DEVICES	4.61%	379,442	$93,445,181.34
PLTR	PALANTIR TECHNOLOGIES INC-A	4.15%	568,947	$84,067,608.72
AVAV	AEROVIRONMENT INC	3.99%	299,341	$80,819,076.59
DE	DEERE & CO	3.94%	149,897	$79,782,678.25
ACHR	ARCHER AVIATION INC-A	3.32%	9,536,442	$67,231,916.10
GOOG	ALPHABET INC-CL C	3.14%	184,590	$63,665,091.00
LHX	L3HARRIS TECHNOLOGIES INC	3.14%	187,235	$63,704,836.40
TSM	TAIWAN SEMICONDUCTOR-SP ADR	2.74%	162,870	$55,597,303.20
AMZN	AMAZON.COM INC	2.64%	219,963	$53,442,210.48
TRMB	TRIMBLE INC	2.53%	755,200	$51,262,976.00
NVDA	NVIDIA CORP	2.22%	242,413	$44,994,276.93
BIDU	BAIDU INC - SPON ADR	2.07%	282,675	$41,997,024.75
CCJ	CAMECO CORP	2.05%	345,049	$41,478,340.29
CAT	CATERPILLAR INC	2.03%	59,658	$41,218,308.78
BWXT	BWX TECHNOLOGIES INC	1.88%	185,177	$38,153,869.08
IRDM	IRIDIUM COMMUNICATIONS INC	1.88%	1,927,205	$38,100,842.85
KMTUY	KOMATSU LTD -SPONS ADR	1.84%	919,741	$37,332,287.19
LUNR	INTUITIVE MACHINES INC	1.67%	1,893,581	$33,781,485.04
SYM UQ	SYMBOTIC INC	1.52%	568,435	$30,769,386.55
ESLT	ELBIT SYSTEMS LTD	1.49%	43,268	$30,182,458.76
JOBY	JOBY AVIATION INC	1.40%	2,689,816	$28,404,456.96
WRD	WERIDE INC-ADR	1.31%	3,443,309	$26,513,479.30
ISRG	INTUITIVE SURGICAL INC	1.22%	49,665	$24,670,095.45
PONY	PONY AI INC	1.19%	1,807,639	$24,131,980.65
SRTA	STRATA CRITICAL MEDICAL INC	1.13%	4,841,053	$22,849,770.16
TDY	TELEDYNE TECHNOLOGIES INC	1.06%	35,129	$21,542,156.67
SNPS	SYNOPSYS INC	1.02%	45,293	$20,739,211.77
OKLO	OKLO INC	1.01%	278,709	$20,518,556.58
AUR	AURORA INNOVATION INC	0.99%	4,912,374	$19,993,362.18
DASH	DOORDASH INC - A	0.98%	95,338	$19,798,842.46
BYDDY	BYD CO LTD-UNSPONSORED ADR	0.97%	1,705,877	$19,719,938.12
KDK	KODIAK AI INC	0.96%	2,103,335	$19,350,682.00
QCOM	QUALCOMM INC	0.90%	119,246	$18,199,324.52

--------------------------

ARKW
as of 02/03/2026

Ticker	Name	Weight	Shares	Market Value
TSLA	TESLA INC	9.55%	406,186	$171,333,316.66
AMD	ADVANCED MICRO DEVICES	7.43%	541,180	$133,276,398.60
ROKU	ROKU INC	5.33%	994,214	$95,623,502.52
SHOP	SHOPIFY INC - CLASS A	4.46%	605,532	$80,051,330.40
HOOD	ROBINHOOD MARKETS INC - A	4.41%	880,221	$79,140,670.11
COIN	COINBASE GLOBAL INC -CLASS A	4.16%	396,856	$74,553,368.16
GOOG	ALPHABET INC-CL C	3.66%	190,579	$65,730,697.10
RBLX	ROBLOX CORP -CLASS A	3.09%	820,748	$55,384,075.04
TSM	TAIWAN SEMICONDUCTOR-SP ADR	3.00%	157,914	$53,905,523.04
PLTR	PALANTIR TECHNOLOGIES INC-A	2.95%	357,799	$52,868,380.24
CRWV	COREWEAVE INC-CL A	2.79%	561,928	$49,977,876.32
META	META PLATFORMS INC-CLASS A	2.63%	66,717	$47,129,555.97
XYZ	BLOCK INC	2.54%	753,845	$45,532,238.00
CRCL	CIRCLE INTERNET GROUP INC	2.50%	761,543	$44,824,420.98
AMZN	AMAZON.COM INC	2.16%	159,715	$38,804,356.40
BMNR	BITMINE IMMERSION TECHNOLOGI	2.13%	1,672,555	$38,134,254.00
CRWD	CROWDSTRIKE HOLDINGS INC - A	1.86%	76,149	$33,417,988.65
NET	CLOUDFLARE INC - CLASS A	1.68%	165,633	$30,214,771.86
BIDU	BAIDU INC - SPON ADR	1.55%	186,672	$27,733,859.04
NVDA	NVIDIA CORP	1.52%	147,088	$27,301,003.68
DDOG	DATADOG INC - CLASS A	1.39%	192,994	$24,905,875.70
ABNB	AIRBNB INC-CLASS A	1.36%	185,450	$24,351,439.50
DKNG UW	DRAFTKINGS INC-CL A	1.36%	889,726	$24,396,286.92
AVGO	BROADCOM INC	1.28%	69,201	$22,913,143.11
DASH	DOORDASH INC - A	1.27%	109,503	$22,740,488.01
BLSH	BULLISH	1.23%	768,210	$22,101,401.70
GTLB	GITLAB INC-CL A	1.21%	613,730	$21,695,355.50
PSTG	PURE STORAGE INC - CLASS A	1.20%	305,923	$21,518,623.82
MELI	MERCADOLIBRE INC	1.19%	9,968	$21,403,488.96
RBRK	RUBRIK INC-A	1.17%	385,678	$21,000,167.10
NFLX	NETFLIX INC	1.10%	237,618	$19,665,265.68
GENI	GENIUS SPORTS LTD	1.04%	2,229,029	$18,701,553.31
TOST	TOAST INC-CLASS A	1.02%	578,374	$18,230,348.48
SPOT	SPOTIFY TECHNOLOGY SA	1.01%	35,724	$18,168,511.92
